id,sarcasm_label,certainty_1,certainty_2,speaker,gender,transcription
u798,0,,,唐香玉,female,这事呢都已经过去很久了距离上一次比赛也过去半个多月了我已经好很多了我现在非常松弛能看出来吗你能看出来吗我也想通了啊倒数第一怎么了嘛了那至少还没有淘汰杉菜就算菜还能继续比赛还在桌上就有饭吃
u799,1,3.0,"t,a,v",唐香玉,female,那我就不客气了我要了一件棉服有毛领的那种毛领子什么概念我们班花就穿毛领子的我天天穿开春我不是班花啊开春了太热把毛领子卸下来缝在校服上也要穿那时候就有人开始传说初三有一个座山雕
u800,0,,,唐香玉,female,我是真心话但是我还不自信所以我说的时候嘴瓢了但这个确实是我的愿景我也想像成为像杨笠姐小鹿姐这样卓越的女演员我会努力的
u801,1,2.0,"t,a,v",唐香玉,female,我本来以为也就这样了不会有什么故事了直到有一天放学我遇到了一个骑鬼火的少年他跟我要钱我说你可真是有眼不识座山雕啊你是不是穷疯了我什么身价只要我略施小计我可以让你给我捐钱他当时那个表情就是这个女孩好特别见过横的没见过又穷又横的
u802,0,,,唐香玉,female,一周之后他来跟我表白了这有什么好意外的流星花园没看过吗像我这种贫穷倔强又耀眼的少女一定会引起道明寺的注意唐杉菜
u803,1,2.0,"t,a,v",唐香玉,female,表白很用心啊用的是当时最流行的方式围了个心形点蜡烛很浪漫但用的是家里停电的时候那种白蜡烛骑鬼火还点鬼火老远一看我寻思是跨火盆呢毛领子差点给我点了
u804,0,,,唐香玉,female,谢谢天真姐我觉得录到这几集了我跟老师们的距离感也慢慢地拉近了因为我是一个我感觉好像上来没办法跟大家特别一下子打成一片那种性格我也很恨自己为什么我做不到但是我是觉得也是日久见人心吧咱一轮一轮相见然后大家更多地理解更多的相互支持
u805,1,2.0,"t,a,v",唐香玉,female,我唱歌没有口音说是假唱其实我这是假说你知道吗
u806,0,,,南瓜,male,最近一直住的节目组的酒店很豪华非常高档一晚上八百块钱也太贵了
u807,1,2.0,"t,a,v",南瓜,male,但是我这人很自卑我一直没有稳定工作但是我现在比赛比到半决赛了前两天有一个经济公司的经济人啊那个公司还挺厉害的他说南瓜你愿意签约吗我说那你们有五险一金吗他说有
u808,0,,,南瓜,male,最近开始打车了就是因为节目组打车是报销的所以我能打车就打车
u809,1,2.0,"t,a,v",南瓜,male,他说有也问其他人了其他人都不愿意签约他们觉得合同是种束缚说什么一年两年但对于我来说是一种编制啊那个人他问我你想签几年啊我说你最多能签多少年啊他说十年我说十年太少了我都想把自己梭哈出去能不能签一百年啊用不完还可留给我娃去世的时候把我娃拉到床边爸这辈子没什么留给你啊还有三十年的合同
u810,0,,,南瓜,male,我以前骑电瓶车骑惯了直到我坐在车里面感觉太舒服了不用风吹日晒听着小音乐放着小空调对吧
u811,1,3.0,"t,a,v",南瓜,male,不用风吹日晒听着小音乐放着小空调对吧在路上一路上都非常地惬意在路上唯一讨厌的就是那些外卖骑手怎么老别我的车横冲直撞的这时候司机开始骂了那些送外卖的没有一个有素质的我说你别说了他们也不容易你看晒那么黑他说噢那你是做什么的呀我说我是个艺人我最近在爱奇参与一档综艺的录制他说什么综艺把你晒这么黑你该不会是在爱奇艺种地吧
u812,0,,,南瓜,male,我勇敢上台之后发现我第一次上台我紧张都忘词了我眼睛都睁不开底下观众说南瓜你把眼睛睁开把眼睛睁开加油加油我在台上
u813,1,2.0,"t,a,v",南瓜,male,我这个人其实学历不是很高我当时学习挺努力的高考了两百三十一分当时心想完了当时不敢回家面对父母没想到回去之后我爸还安慰我他两百三十一分不是你的正常水平你少考了十九分
u814,0,1.0,,南瓜,male,南瓜giaogiao大家都很好笑我就模仿他我在台上模仿我自己无所谓对吧就是有老板看到我他说南瓜你很好笑来我这演出给你两百块钱我说我怕你这商演给你演砸演不好他说没事你上台giao就完事了
u815,1,2.0,"t,a,v",南瓜,male,我当时心想完了两百三十一分也报不了我心仪的大专了我这人性格要强宁做鸡头不做凤尾我就报了个中专我上完高中再去上了中专我现在在有高中跟中专双学位
u816,0,1.0,,南瓜,male,但我每次录节目呀每次录节目见到付航我都莫名其妙老想躲着他因为我这人本能就是怕保安啊
u817,1,2.0,"t,a,v",南瓜,male,你考两百多分很难再找到自己喜欢的工作了对吧付航也考两百多分付航当年在北京当了保安我在上海送了外卖我们俩这么多年兜兜转转今年在这个节目顶峰相见
u818,0,,,南瓜,male,飘过他好像那个giao哥呀但没关系我已经很开心了很开心了因为已经录到最后面了我希望到时候后面都播出之后大家看到我记住我的名字叫南瓜
u819,1,2.0,"t,a,v",南瓜,male,我很感谢他让我勇敢地站在这个台上克服了舞台恐惧感慢慢成为了一个真正的脱口秀演员我写了自己关于送外卖的段子慢慢抛去那个标签最后站在了台上站在这么大个舞台上的线上我看着自己播出之后我讲唢呐的段子讲我送外卖的段子我很开心好多弹幕飘过他好像那个giao哥呀
u820,0,,,小北,male,很开心很开心观众们又太热情了太热情了最近呢我也在巡演本人的演出小北指南每次观众也很热情每次一出场的时候观众们欢呼鼓掌拍照都特别开心
u821,1,3.0,"t,a,v",小北,male,现在大家活的都太着急了经常下班晚高峰那个高峰路上堵得死死的然后就有一个人开始鸣笛特别焦躁也不知道在干嘛也不是催谁就是发泄情绪然后哔哔一直按然后别的司机也开始摁喇叭就一个开始叫几个就开始回应那个场景怎么说呢有点像农村夜里的狗
u822,0,,,小北,male,然后脸上跟个鬼一样但其实我特别理解我特别理解因为手机确实太好玩了我现在也特别爱玩手机我很难干一件事不玩手机
u823,1,2.0,t,小北,male,我就觉得现在大家的路怒太严重了我发小就是呢但我发小路怒得特别均衡就是他开车的时候会骂行人走路的时候骂司机
u824,0,,,小北,male,我前两年过得还挺好的怎么去年怎么成这样了啊于是我坐飞机的时候没网特别着急我突然就闪了一个念头我说飞机怎么这么慢呢我有这个想法几秒钟之后反思我说小北这已经是最快的交通工具了
u825,1,3.0,"t,a,v",小北,male,电瓶车真是太厉害了不仅谁都骂还哪儿都能去机动车道非机动车道人行道感觉在哪个道上都不太要命我看出来了这个电动车能混黑白两道
u826,0,,,小北,male,我说这顿饭没有手机我死都吃不下去你知道吧我现在太爱玩手机了而且手机的信息量太大了我玩不了手机我特别焦虑特别着急
u827,1,3.0,"t,a,v",小北,male,现在我觉得大家多多少少都有点路怒症我就发现从根上就不对劲一开始教你的人就是一个暴躁的人驾校教练所以如果你有路怒症啊我觉得大家也不要自怪自己就是你原生驾校出了问题
u828,0,,,门腔,male,不行我不行我不行就我爸一直不许我怂所以导致我现在一怂我就感到羞耻我一怂我就感到羞耻所以我现在这个人就是很有怂耻感
u829,1,2.0,"t,a,v",门腔,male,比赛比到这个阶段我家里人开始关心我了我爸问我他说儿子你淘汰了吗我说我签了保密协议他说哦哟你这么讲我懂的儿子有信心夺冠伐我说完全没有大家都比我行他说哎别人行你要更行要像个男人一样不能怂我说爸又不你来讲他说我不行我不行我不行
u830,0,,,门腔,male,一个谐音哏哎我这种朝气蓬勃的羞耻感啊就是从小培养的
u831,1,1.0,"t,a,v",门腔,male,哎我这种朝气蓬勃的羞耻感啊就是从小培养的当我还是一个小赤佬的时候呢我爸就用他那一套要像个男人一样的标准来培养我他立即把我打造成一个堂堂正正的赤佬所以
u832,0,,,门腔,male,他就是不带我去医院还好还好我后来出息了我发到了四十度但是他紧张了因为我神志不清你知道吗我那个时候烧到神志不清我看到每一个人都叫爸爸他就受不了
u833,1,2.0,"t,a,v",门腔,male,不要去医院不像个男人他从来不带我去医院他自己也不去你知道吧他预防生病的方式就是不承认自己生病因为他觉得所有的病到了医院才叫病在家里就确诊为不舒服到医院来叫感冒在家里叫喉咙不舒服粉碎性骨折在家里叫膝盖不舒服食物中毒跪在地上抱着马桶吐是喉咙和膝盖都不舒服
u834,0,,,门腔,male,有缘再见吧对于这个结果我是早就想到了其实我确实讲的时间也很短我才讲了三年不到所以我觉得我在这么专业的比赛里面走到半决赛真的很感恩我也觉得我自己很幸运
u835,1,3.0,"t,a,v",门腔,male,我小时候有一次我发烧发到三十九度我爸就说哎三十九度有什么呢我在你这个年纪发到四十度男人呀发出来发出来就好了我喝碗粥嘛好了喽喝碗粥都不好没出息加点肉松和麦丽素朋友们我那个时候小学一年纪一口气喝了一碗粥加肉松加麦丽素好难吃哦那个味道就是具象化的爹味
u836,0,,,门腔,male,所以在我爸的影响之下我长大后到现在为止总是时刻刻意的很表现的阳光到现在还是这样
u837,1,3.0,"t,a,v",门腔,male,父爱如山啊零下两三度的天凌晨四五点钟他终于把我抱了起来放到了自行车后座登了四十分钟蹬蹬蹬蹬了四十分钟我们两个人终于来到了静安寺门口冲到最里面找到菩萨
u838,0,,,门腔,male,一定非要说遗憾的话就是第一场和最后一场我没有演好我挺遗憾可能再给我个两三个礼拜我应该能再改的再好笑一点我自己再更有信心一点
u839,1,3.0,"t,a,v",门腔,male,我就问我爸我说爸你为什么不带我去院要带我来静安寺他说哎你是我求这个菩萨求来的现在你出问题了他要负责的菩萨可能也是第一次遇到这种售后客诉事件我爸质问神仙的样子真的很像一个男人然后我会在那边脸红心赤的样子真的很像一个赤老
u840,0,,,门腔,male,后来我就反思我想说男人一定要刻意地时刻都表现得很阳刚吗我觉得不用我觉得男人应该也有很多面怎么着都行
u841,1,2.0,"t,a,v",门腔,male,他整个人的姿势是腾空两个脚顶着墙壁用手肘撑着我的腰B-boy我想我这是在被精油开个背吗这个是精神小伙在我背上开个洞
u842,0,,,门腔,male,从字面上解释的话我觉得是可以的就是赤就是红色佬就是人嘛就红色的人但小赤佬其实就是小鬼头
u843,1,3.0,"t,a,v",门腔,male,这个是精神小伙在我背上开个洞哎我很生气他明明这么用力还说是我的问题所以之后我就知道怎么去回应他怎么去对付他了就是他按得我有一点点痛我就叫我就不内耗了我就叫到他受不了叫到他受不了叫到他说哎你叫轻一点我说哎我还没用力哦
u844,0,,,门腔,male,没有没有这个我要稍微解释一下因为我其实衣品很差是我女朋友给我搭的啊就当我就拿不定主意的时候我就听她的听她的肯定没错听自己爱的人爱自己的人
u845,1,3.0,"t,a,v",门腔,male,怎么着都行所以我的自媒体内容里面有很多反串的内容数据特别好果然我这个人太像个男人赚不到钱所以我就化了大浓妆贴假睫毛然后戴假发我爸一开始很生气他说我要跟你断绝父子关系你怎么不像个男人后来数据越来越好他说哎你这条视频偷懒了妆没有上一条浓怎么像个男人
u846,0,,,门腔,male,对自己选的讲到底我觉得还是有点主场作战不太好意思而且我觉得也是给自己一个挑战嘛很刺激没有在最后演过所以我想试试看最后演一下而且这稿子也没怎么背熟所以有很多时间可以背
u847,1,3.0,"t,a,v",门腔,male,妆没有上一条浓怎么像个男人我很担心这样的发展下去他会求我给他安排一个角色帮他化个妆让他演我婆婆我爸就是这么现实像个男人一样
u848,0,,,门腔,male,真的现在做了自媒体我觉得我们不应该被单一的价值观或者那种评价体系所束缚我现在的宗旨就是人不好耗我不耗人你不耗我我好得很
u849,1,3.0,"t,a,v",门腔,male,我现在的宗旨就是人不好耗我不耗人你不耗我我好得很如果让我再有机会回到当时那个静安寺我发烧四十度那一天我很想放下内耗和羞耻感我想跟我爸说 我说爸你看菩萨的姿势已经给了我们答案他说是YesOK吗我说不是我说菩萨看着自己的三个手指甲师让我们都去三甲医院看看
u850,0,,,唐香玉,female,我们节目也播了好几期了前几天我爸给我打电话说现在镇上县里市里都在找我
u851,1,2.0,"t,a,v",唐香玉,female,说现在镇上县里市里都在找我我一下就慌了这是在通缉我我说我没提家乡名字呀他说你得提呀你这不是白宣传了我说我没宣传呀你要不要看一下节目我一句好话没说家丑外扬也可以叫宣传吗高情商这一块还得是山东人啊
u852,0,,,唐香玉,female,我们家族这一次也是异常地重视拿出了最高礼仪按照之前的约定说每上一个节目家谱上就给我加一个括号
u853,1,3.0,"a,v",唐香玉,female,跟我说还要来采访他怎么教育的我说有没有可能人说的是你怎么教育的啊是不是太自信了就好比哪吒闹了海龙王带着虾兵蟹将打上门了李靖说我不接受采访海鲜也拿回去
u854,0,,,唐香玉,female,我自己这边也有很多意想不到的反馈每一期播出都有一些男网友给我发私信要娶我
u855,1,2.0,"a,v",唐香玉,female,根本听不进去已经飘了整个人儿刚天就把自己的微信名从天道酬勤成了香玉爸爸
u856,0,,,唐香玉,female,为什么我明明讲的是不要催婚怎么就成了征婚是咋理解的呢就女生说不要就是要他不会以为我在欲擒故纵吧这都年代了女生说不要那就是不要啊
u857,1,2.0,"t,a,v",唐香玉,female,我还挺担心他们看到的我妈也很担心担心看到我火了亲戚来借钱我说咱先把借亲戚的钱还上行不行啊
u858,0,,,唐香玉,female,就关键这些私信我每次都点开因为他开头写得很官方什么唐女士您好何时有空啥的我以为是商务没想到是家务
u859,1,3.0,"t,a,v",唐香玉,female,当然了呢也有那种很真诚的人他说很喜欢你但感觉驾驭不了你听听这个用词驾驭我还以为你离开职场我就不是牛马了呢没想到到处是牛仔啊类似的还有什么好怕降不住你你还怕降不住我我都没怕克不死你呢
u860,0,,,唐香玉,female,但是呢我说实话哈真的要说真的我承认我也驾驭不了男人你看我这么能我也驾驭不了男人
u861,1,2.0,"t,a,v",唐香玉,female,但是呢我说实话哈真的要说真的我承认我也驾驭不了男人你看我这么能我也驾驭不了男人比如说驾驭了我有时候都理解不了他们就前段时间流感的时候我看到了一个很暖心的热搜说老公误把酵母粉当感冒药给老婆喝酵母粉是想把老婆也微微发酵吗是怎么做的呢就黑灯都干不出这种事啊
u862,0,,,唐香玉,female,预期是我这一场不想拿倒数第一了从半决赛开始就一直是倒数第一以倒数第一去参与任何的环节都非常的被动姐我是一个很主动的人我要掌控一切
u863,1,3.0,"t,a,v",唐香玉,female,更有甚者说习惯就好大猪蹄子常规操作我最不理解大猪蹄子这个词明明是一件很危险的事为什么要说得这么糯叽叽呢猪蹄子可没惹不要丑化猪蹄子人家没有这个猪脑子
u864,0,,,唐香玉,female,我第二个专场就是从宝宝碗那个五分钟扩展到了整一个然后提出了我们我老家经常说的上桌吃饭这个概念以及说既然我们能上桌就不要只吃宝宝碗我就提出了这个概念然后有了我那个一个多小时的专场我觉得那个就是从一个伤害变成了开出来的一朵花
u865,1,1.0,"t,a,v",唐香玉,female,但我不敢想象这个事如果是女人干出来的评论区得是什么样那可能不是大猪蹄子那得是小金莲子大郎起来喝酵母粉了咱们家做炊饼的这玩意儿管够多喝点这么多年你也该发起来了
u866,0,,,唐香玉,female,但好像再离谱的行为放在男人身上就容易被原谅甚至有点可爱但这是一种刻板印象啊这是一种歧视
u867,1,2.0,"t,a,v",唐香玉,female,我觉得对哥哥们很不公平我心疼哥哥这就是在害哥哥还常规操作你不说他万一他给自己喝喝成了酵父万一他给领导喝被领导锤得糯叽叽你不心疼我心疼
u868,0,,,黑灯,male,还是今天还是讲这个主题没有什么别的东西因为我觉得讲得还不够大家还是不了解有很多东西可能大家平时根本没注意过
u869,1,3.0,"t,a,v",黑灯,male,有修电梯这个钱也不把路修修平也不知道为什么是吧
u870,0,1.0,,黑灯,male,有很多东西可能大家平时根本没有注意过有一些给盲人设计的那个设施其实就是摆设给你们举个例子地铁的楼梯扶手上面有盲文
u871,1,3.0,"t,a,v",黑灯,male,反正最后一期了嘛随便说了就对吧嗯播也播到现在了我也收到了一些评论有一条说黑灯还是挺好笑的但始终没有跳出盲人这个身份怎么跳出呢嗯你给我治好了我给你跳好不好你给我治好了我给你撑杆跳好不好还老是盲人视角盲人我能有个视角就很不错了就
u872,0,,,黑灯,male,没啥准备总决赛就随便搞搞了稿子就那些稿子呀也没什么好改的
u873,1,3.0,"t,a,v",黑灯,male,OK就算能摸到那么第二个问题来了写的是啥有一个交通报的记者告诉我的他统计了四十几个有地铁的城市大概分两种第一种写的小心台阶你不是探索到发现是个台阶你再靠边扶的扶手吗一摸有字哎呦小心台阶他说你没发现台阶你就是摔到那个扶手然后小心台阶你写小心台阶跟写扶手两个字有什么区别一摸扶手一摸哎铁的
u874,0,,,黑灯,male,第二种写的是向上或者向下就看你头这头是向上这头是向下
u875,1,3.0,"a,v",黑灯,male,就就就没什么用就是个摆设给你们看的能理解吗你哪天你要自己无意间发现这几个盲文点点你没准都会被他感动了我拍一个照发个小红书这个设计师天才这么小众的需求都想到了那小红书都是谁在用这些小众设计点进去瞎子在用
u876,0,,,黑灯,male,就就就就没什么用就是个摆设给你们看的能理解吗
u877,1,2.0,"a,v",黑灯,male,我不知道我觉得你换个思路吧不能提供什么实际的帮助的你改一改让那种提供一些情绪价值没什么人摸到嘛让摸到他那个幸运盲人给他提供一些情绪价值改成吉祥话摸到了开心一天恭喜你摸到了你最棒的老子前途一片光明
u878,0,,,黑灯,male,就把有障碍的人导到无障碍车厢就解决问题他就这么粗暴哇太粗暴
u879,1,3.0,"a,v",黑灯,male,有的地方大概是沿着那个两排屏蔽门嘛两条盲道刷几百米不知道要去哪儿从头铺到尾你干啥扑铺车头干啥让瞎子去开车是不是它那种铺到头的给连起来了盲道闭环了瞎子在里面能玩一天你要这么铺我大概就理解思路了知道你不太出门出来一趟多锻炼
u880,0,,,黑灯,male,我用这个逻辑对待你们你们也接受不了就是听力障碍的朋友会自称聋人把听得见的朋友叫听人
u881,1,3.0,"t,a,v",黑灯,male,也有动过脑子的我七月份去有一个地方演出碰到了一个站台他把盲人导到那个直梯直梯下到站台再把盲人导去无障碍车厢就是有一个车厢没有座就是轮椅呆那个地方都见过对吧无障碍车厢让轮椅去OK让盲人去干啥
u882,0,,,黑灯,male,不能这样你得具体分析啊对不对所以我觉得这些东西啊这些盲人设施就应该让盲人自己来弄我之前其实已经阴阳过一回了我说盲道修成这样不会是盲人自己修的吧当时只是开玩笑回去想了一想有道理就应该让盲人自己来弄嘛他们是用户啊对不对不对我们是用户
u883,1,3.0,"a,v",黑灯,male,说是要给老弱病残孕让座结果把残障人士导到没有座的车厢谁给瞎子让座就轮椅有个座算是说你们别看了别看了我不坐了你坐吧我虽然一条腿但这么多年独立惯了你坐吧你坐吧你坐吧
u884,0,,,黑灯,male,当然个人的力量做这个事情肯定是不行的我们要成立一个机构来推动这个宏大的工程反正不能交给其他机构他们很难和残疾人真正的共情所以我们弄一个机构宗旨是消灭对残障的歧视让每一个残障人士都过上像普通人一样的生活
u885,1,3.0,"a,v",黑灯,male,我再上一次为盲道生气是去年十一左右看到一个热搜说有一个地方在修不锈钢的盲道不锈钢下完雨之后跟溜冰没有任何区别就这么爱吃路上都是瞎滑
u886,0,,,黑灯,male,普通人联合会只招残疾人招一些盲人来修盲道第一解决盲道不好的问题第二解决就业的问题
u887,1,2.0,"t,a,v",黑灯,male,是会铺的慢一些但你不要催他就好了修好了你又不走你着什么急呢你
u888,0,,,黑灯,male,等我们所有盲道都修完之后你想想看为了纪念这一位大工程肯定要弄个碑刻个碑文就刻盲文
u889,1,2.0,"t,a,v",黑灯,male,但是可能几千年盲文也会破译不了嘛对不对也考虑到了所以那个碑翻过来背面会再刻一个二维码要事那会儿还扫码的话考古学家一看到码就大为惊喜应该是能破译了手机掏出来滴就两个字石碑
u890,0,,,阎鹤祥,male,导致那之后其实我一直在在这舞台上会选择逃避因为我甚至会到网上去看对我一些负面评论给我一些逃避和退赛的理由
u891,1,2.0,"t,a,v",阎鹤祥,male,我进了决赛了单口季的决赛这是相声的扭曲还是脱口秀的沦丧
u892,0,,,阎鹤祥,male,说评论区有优惠哎我们连传统艺术跟不上这些所有的东西我们都在选择逃避
u893,1,3.0,"t,a,v",阎鹤祥,male,然后脱口秀员还夸我呢你看相声演员多厉害啊在台上多松弛场子凉成这样一点不紧张还说呢
u894,0,,,阎鹤祥,male,所以后来我就开始骑摩托车周游世界有记者采访过我说闫老师你为什么要当时选择骑摩托车呢是因为喜欢机械吗我说不是是因为那时候说相声赶场赶场不都应该骑共享单车吗我说我那时候没有共享单车我那时候如果有共享单车的话你就会看着我骑共享单车周游世界
u895,1,3.0,"t,a,v",阎鹤祥,male,还有人说我阎鹤祥你说脱口秀相声味太重可我就是个相声演员我前二十年拿相声当班上你说我脱口秀相声味太重了不如说我脱口秀班味太重了然后人过来跟我解释严老师这个班味啊它不是相声味这班味是我们年轻人现在面对职场面对领导那种敷衍的状态嗯啊这是什么乱七八糟的又是我们啊这叫班味我说这就是相声味
u896,0,,,阎鹤祥,male,这都是没有办法的事我还要面对我妈我妈觉得我四十多岁不结婚有问题完了以后呢我跟她说我要周游世界我妈就觉得我要离家出走因为我十几岁的时候离家出走过一回那回是因为我早恋
u897,1,3.0,"t,a,v",阎鹤祥,male,还有人说阎鹤祥你说脱口秀像说评书的这点我得承认我就是来取经的因为现在没人听评书了天天都在刷短视频十分钟看电影谁还听我们讲故事没有刘备关羽张飞赵云都是小美小帅德彪丧彪
u898,0,,,阎鹤祥,male,我妈特别关心我我在国外骑摩托车的时候非常的颠簸导致我那个微信步数每天能颠出几万步然后我妈给我打电话说儿子你不是骑摩托车周游世界吗你这摩托车丢了你往回走呢吗你走特累吧你得多喝热水这就是老人当他不了解你想关心你的时候他跟你说你要多喝热水
u899,1,3.0,"a,v",阎鹤祥,male,我们现在在剧场说评书都改了请您欣赏传统评书三打白骨精列位请看这个猴他叫小帅这个姑娘她叫小美小美可能还不知道再过几秒钟她就会变成一堆白骨这已经是她第三次被打死了正在这时候打那边来了一个丧彪哎书说至此姐妹们都会问小美白骨精身上穿的衣服链接请关注屏幕右下角的小黄车评论区有优惠
u900,0,,,阎鹤祥,male,所有都是逃避我逃避跟父母的沟通我最逃避的是什么事呢其实是郭麒麟说到这时候所有人心里都会说他又来了阎鹤祥这个无能的人他不说郭麒麟他就讲不了段子但是郭麒麟不是我的段子郭麒麟是我的处境
u901,1,3.0,"a,v",阎鹤祥,male,当我把我的摩托车骑到阿根廷的首都布依诺斯艾利斯五月广场的时候我觉得我逃避了所有的东西这时候走过一个中国人哎呦闫老师您骑摩托车从中国来啊郭麒麟还说相声吗
u902,0,,,于翔宇,male,就是那种P2P爆雷之后就把你的钱全都卷跑了我妈也报警了但没啥用那个骗子早都把财产转移到了国外可能连移民都办完了钱肯定不会还了
u903,1,2.0,"t,a,v",于翔宇,male,能走到总决赛我真的挺开心的感觉应该能挣钱了吧我最近两年真的很想挣钱不光是因为我是学哲学的是因为我妈前两年开始搞网络理财了不是炒股跟基金啊是那种非常正经的诈骗APP
u904,0,,,于翔宇,male,我妈手里没钱之后吧家里很多银行贷款都还不上了还被银行起诉上了那个失信被执行人名单
u905,1,3.0,"t,a,v",于翔宇,male,上了那个失信被执行人名单我听了以后说那咱慢慢还钱可以但这个事是不是影响不太好啊我也是这种抛头露面的工作她说没事儿子你放心妈已经查过了这个是不影响子女的你就该干嘛干嘛搞你的脱口秀进娱乐圈妈看了娱乐圈很多当红的明星啊父母都在那个名单上加油儿子妈上了那个名单你就半只脚踏进娱乐圈了
u906,0,,,于翔宇,male,然后我妈为了要还钱就想找点挣钱多的活但人上了年纪也没啥能干的她就决定去干月嫂和育婴师因为家长舍得给孩子花钱工资还可以
u907,1,3.0,"t,a,v",于翔宇,male,我听完觉得我感受不到爱了我以前早没有这些呢我那个心情就很复杂有点像看到前任对别人更好了我意难平啊我用我的整个青春和童年教会了她如何爱别人家的孩子我都不敢问她妈那你爱我吗我怕他说儿子爱过
u908,0,,,于翔宇,male,而且我妈这个人还挺可爱的她会忍不住想要跟我分享她的进步但有时候看到她对别的小孩越好我就越羡慕和嫉妒
u909,1,3.0,"t,a,v",于翔宇,male,但有时候看到他对别的小孩越好我就越羡慕和嫉妒有时候她跟我打电话也不了她的生活也不了我的生活就聊那个小孩有一次他跟我说儿子妈今天带那个小孩呢弄倒了一杯水妈本来想骂他等我想了一下他在探索这个世界我就没有骂他我记得你小时候这样的时候我肯定骂你你爸还叫我揍你呢我当时就有点生气但又不知道该怎么表达因为我大脑没开发
u910,0,,,于翔宇,male,但是我吐槽归吐槽我还是很佩服李阿姨的因为她的业务能力确实很强经常会有人给她送锦旗去年过年她还跟我说她要升职了她要去美国带孩子
u911,1,3.0,"t,a,v",于翔宇,male,我妈有时候跟我打视频都会带着那个小孩有一次她在给那个小孩早教背古诗她就说来来来快给小宇哥哥也背一个听一下那小孩就羌笛何须怨杨柳春风不渡玉门关我说小弟弟你知道这首诗表达了怎样的思想感情吗这里面用了一个拟人的修词手法一个怨字表达了诗人对不幸童年的叹息和对原生家庭不满的愤慨之情
u912,0,,,于翔宇,male,她要去美国带孩子因为有些美籍华人还是想找华人带孩子可以学汉语学传统文化就想从国内顾开的条件确实挺好的就包机票包签证过去开的工资也很高开九千美元一个月
u913,1,2.0,"t,a,v",于翔宇,male,跟谁俩妈妈的呢我以后在家只能叫爸李阿姨感觉我爸二婚了李阿姨确实对我挺好的是真把我当亲儿子
u914,0,,,于翔宇,male,因为她还在那个名单上面然后我上一轮录完回家她还在跟我聊这个事她说在国内带了五年孩子也终于能把钱还完了也不再名单了还跟我说儿子妈这几年挺对不起你的人家都是父母帮忙铺路你反倒要担心爸妈妈跟你说声对不起我说这有啥的这不写了五分钟段子吗我也没想着你帮我进娱乐圈但我决赛圈可就靠你了
u915,1,2.0,"t,a,v",于翔宇,male,李阿姨联系好确认完全部是真的但我还是不太放心我说妈那你要去美国这个事可不小你有啥计划你跟我说一下那你是不是去了美国那你就不回来了那那个钱你也不还了你成外国人了师夷长技以制夷
u916,0,,,于翔宇,male,就是我们那个有些轮是有主题嘛然后有些轮我就会跟我的导演我们沟通沟通完了确定一个大框之后在往里面去想一些素材就是一般也都是我人生的经历但是我人生就这么点了所以有点写不动了我就提练完之后就没有了
u917,1,3.0,"a,v",于翔宇,male,不是儿子妈肯定是要还的你看妈的计划是这样的那不是九千美元一个月吗那我在美国干个一两年就能快点把国内的债给还清了我心想说妈你野心也太大了你让中国人骗的钱让美国人还还真是五十岁正是闯的年纪
u918,0,,,刘旸,male,总决赛了然后跟大家聊一下今年那些变化今年首先有一个显而易见的变化在两个节目里面都取得了非常卓越的成绩说实话我现在人性都有点变了我现在开始装了你知道吗
u919,1,2.0,"t,a,v",刘旸,male,尤其是回答记者提问的时候采访的时候记者问两个节目都一直贏的感觉是什么样我说是一种超越了主观意志的失重感他说什么意思就是飘了还什么意思
u920,0,,,刘旸,male,但是我今年最大的一个变化是我今年当爸爸了谢谢谢谢然后有了一个儿子叫小野
u921,1,3.0,"t,a,v",刘旸,male,然后她还有一个冷知识分享给各位现场你们算来找了就是刚满月的婴儿不会说话很多人不知道这个事刚满月的时候我们俩把他接回家我在电梯里抱着我儿子一个老大爷直着地问我儿子你多大啦多大啦我说你告诉人家呀没礼貌呢不好意思大爷这孩子特别不会说话
u922,0,,,刘旸,male,但是他不会说话特别能哭就哭起来真的哄不住我已经想尽一切办法了就不知道咋办你在这抱着哭给安抚奶嘴儿哭你在这抛接他哭单手抡哭拿他运球投篮哭不知道该怎么办了
u923,1,2.0,"t,a,v",刘旸,male,然后我自从有了孩子的时候我突然就开始理解那些在高铁和飞机上坚持要用手机开公放的人他们肯定是想尽了一切办法都没法让手机安静下来他们自己在家哄根本哄不住跟手机说别播了好不好别播了不完这个就不播了哎呀连播了该死的大数据啊含个安抚奶嘴儿没用还是播
u924,0,,,刘旸,male,但是最大的一个变化是这样的就是自从有了孩子之后我变得特別多愁善感就特別容易动情然后一动情就特別想哭但单口喜剧演员是这样的我们一旦想哭的时候我们会立刻开个玩笑把这种哭的氛围化解掉
u925,1,3.0,"t,a,v",刘旸,male,然后带到高铁上还是播没办法他也不能像我一样突然站起来谁家手机啊这是有人要没人要不可能一定会有人要他只能跟别人说不好意思啊这个手机播没电了就不播了这样我一会儿把声音开到最大声大耗电快
u926,0,,,刘仁铖,male,没有小孩的人就讲这种段子我是小野的朋友小蝴蝶
u927,1,3.0,"t,a,v",刘仁铖,male,今年也是走到总决赛了说实话挺意外的我这个人没什么冲劲我是INFP小蝴蝶像蝴蝶一样美好易碎你们再看我的造型我都不是一般的小蝴蝶我是发福蝶
